Ranking, Prime, Type, Coverage, Date with time, Date, Postcode, Year of birth
9,912.70,BMW - 216 Active Tourer Diesel,Vollkasko,2022-08-16 08:19:26,2022-08-16,1000,1970
7,891.90,BMW - 216 Active Tourer Diesel,Vollkasko,2022-08-16 08:21:09,2022-08-16,1000,1980
8,980.50,BMW - 216 Active Tourer Diesel,Vollkasko,2022-08-16 08:22:52,2022-08-16,1000,1990
7,794.60,BMW - 216 Active Tourer Diesel,Vollkasko,2022-08-16 08:24:49,2022-08-16,3000,1970
5,780.20,BMW - 216 Active Tourer Diesel,Vollkasko,2022-08-16 08:26:41,2022-08-16,3000,1980
8,858.20,BMW - 216 Active Tourer Diesel,Vollkasko,2022-08-16 08:28:23,2022-08-16,3000,1990
8,898.30,BMW - 216 Active Tourer Diesel,Vollkasko,2022-08-16 08:30:05,2022-08-16,8000,1970
8,878.40,BMW - 216 Active Tourer Diesel,Vollkasko,2022-08-16 08:31:57,2022-08-16,8000,1980
7,964.70,BMW - 216 Active Tourer Diesel,Vollkasko,2022-08-16 08:33:47,2022-08-16,8000,1990
6,355.50,VW - CC 1.4,Haftpflicht,2022-08-16 08:35:27,2022-08-16,1000,1970
3,326.50,VW - CC 1.4,Haftpflicht,2022-08-16 08:37:15,2022-08-16,1000,1980
6,357.70,VW - CC 1.4,Haftpflicht,2022-08-16 08:38:54,2022-08-16,1000,1990
2,304.40,VW - CC 1.4,Haftpflicht,2022-08-16 08:40:32,2022-08-16,3000,1970
2,287.80,VW - CC 1.4,Haftpflicht,2022-08-16 08:42:10,2022-08-16,3000,1980
2,306.30,VW - CC 1.4,Haftpflicht,2022-08-16 08:43:51,2022-08-16,3000,1990
8,371.70,VW - CC 1.4,Haftpflicht,2022-08-16 08:45:29,2022-08-16,8000,1970
7,358.60,VW - CC 1.4,Haftpflicht,2022-08-16 08:47:18,2022-08-16,8000,1980
8,379.30,VW - CC 1.4,Haftpflicht,2022-08-16 08:48:56,2022-08-16,8000,1990
4,438.40,VW - Caddy 1.2,Teilkasko,2022-08-16 08:50:47,2022-08-16,1000,1970
3,433.80,VW - Caddy 1.2,Teilkasko,2022-08-16 08:52:32,2022-08-16,1000,1980
4,467.10,VW - Caddy 1.2,Teilkasko,2022-08-16 08:54:13,2022-08-16,1000,1990
3,406.00,VW - Caddy 1.2,Teilkasko,2022-08-16 08:55:55,2022-08-16,3000,1970
3,389.40,VW - Caddy 1.2,Teilkasko,2022-08-16 08:57:36,2022-08-16,3000,1980
No Ranking,No Price,VW- Caddy 1.2,Teilkasko,2022-08-16 08:59:11,2022-08-16,3000,1990
4,455.40,VW - Caddy 1.2,Teilkasko,2022-08-16 09:01:04,2022-08-16,8000,1970
4,450.10,VW - Caddy 1.2,Teilkasko,2022-08-16 09:03:20,2022-08-16,8000,1980
5,483.80,VW - Caddy 1.2,Teilkasko,2022-08-16 09:05:36,2022-08-16,8000,1990
9,763.90,VW - Caddy 1.0,Vollkasko,2022-08-16 09:08:04,2022-08-16,1000,1970
6,742.20,VW - Caddy 1.0,Vollkasko,2022-08-16 09:10:44,2022-08-16,1000,1980
8,812.90,VW - Caddy 1.0,Vollkasko,2022-08-16 09:13:15,2022-08-16,1000,1990
5,659.50,VW - Caddy 1.0,Vollkasko,2022-08-16 09:15:40,2022-08-16,3000,1970
4,643.80,VW - Caddy 1.0,Vollkasko,2022-08-16 09:18:03,2022-08-16,3000,1980
6,705.10,VW - Caddy 1.0,Vollkasko,2022-08-16 09:20:00,2022-08-16,3000,1990
8,754.10,VW - Caddy 1.0,Vollkasko,2022-08-16 09:21:49,2022-08-16,8000,1970
7,733.00,VW - Caddy 1.0,Vollkasko,2022-08-16 09:23:42,2022-08-16,8000,1980
8,801.80,VW - Caddy 1.0,Vollkasko,2022-08-16 09:25:35,2022-08-16,8000,1990
9,314.60,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-08-16 09:27:23,2022-08-16,1000,1970
5,289.00,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-08-16 09:29:01,2022-08-16,1000,1980
10,338.30,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-08-16 09:30:43,2022-08-16,1000,1990
3,269.50,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-08-16 09:32:31,2022-08-16,3000,1970
2,253.10,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-08-16 09:34:15,2022-08-16,3000,1980
4,271.20,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-08-16 09:35:54,2022-08-16,3000,1990
9,339.10,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-08-16 09:37:33,2022-08-16,8000,1970
8,327.30,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-08-16 09:39:12,2022-08-16,8000,1980
10,346.10,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-08-16 09:40:57,2022-08-16,8000,1990
5,387.60,Skoda - Fabia Hatchback 1.0,Teilkasko,2022-08-16 09:42:40,2022-08-16,1000,1970
4,369.40,Skoda - Fabia Hatchback 1.0,Teilkasko,2022-08-16 09:44:30,2022-08-16,1000,1980
6,403.80,Skoda - Fabia Hatchback 1.0,Teilkasko,2022-08-16 09:46:15,2022-08-16,1000,1990
3,345.40,Skoda - Fabia Hatchback 1.0,Teilkasko,2022-08-16 09:47:59,2022-08-16,3000,1970
8,345.20,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-08-17 06:02:09,2022-08-17,1000,1970
No Ranking,No Price,Mercedes-Benz- B-Klasse 1.5,Haftpflicht,2022-08-17 06:04:14,2022-08-17,1000,1980
8,351.90,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-08-17 06:06:26,2022-08-17,1000,1990
5,299.60,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-08-17 06:08:57,2022-08-17,3000,1970
2,277.80,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-08-17 06:11:14,2022-08-17,3000,1980
4,301.40,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-08-17 06:13:39,2022-08-17,3000,1990
7,353.30,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-08-17 06:15:53,2022-08-17,8000,1970
7,340.90,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-08-17 06:18:21,2022-08-17,8000,1980
7,360.40,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-08-17 06:20:45,2022-08-17,8000,1990
7,487.20,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-08-17 06:22:37,2022-08-17,1000,1970
7,468.10,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-08-17 06:24:32,2022-08-17,1000,1980
9,516.00,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-08-17 06:26:20,2022-08-17,1000,1990
7,435.70,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-08-17 06:28:11,2022-08-17,3000,1970
5,420.10,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-08-17 06:29:53,2022-08-17,3000,1980
7,461.50,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-08-17 06:31:38,2022-08-17,3000,1990
8,504.30,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-08-17 06:33:25,2022-08-17,8000,1970
8,501.00,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-08-17 06:35:13,2022-08-17,8000,1980
8,541.50,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-08-17 06:37:04,2022-08-17,8000,1990
9,845.40,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-08-17 06:38:51,2022-08-17,1000,1970
6,821.20,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-08-17 06:40:38,2022-08-17,1000,1980
7,902.20,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-08-17 06:42:29,2022-08-17,1000,1990
5,725.10,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-08-17 06:44:11,2022-08-17,3000,1970
4,707.80,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-08-17 06:45:56,2022-08-17,3000,1980
7,777.30,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-08-17 06:47:52,2022-08-17,3000,1990
7,828.80,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-08-17 06:49:34,2022-08-17,8000,1970
7,805.70,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-08-17 06:51:16,2022-08-17,8000,1980
8,883.20,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-08-17 06:53:07,2022-08-17,8000,1990
7,337.80,Audi - A3 Benzin 1.2,Haftpflicht,2022-08-17 06:54:46,2022-08-17,1000,1970
4,310.40,Audi - A3 Benzin 1.2,Haftpflicht,2022-08-17 06:56:25,2022-08-17,1000,1980
7,340.00,Audi - A3 Benzin 1.2,Haftpflicht,2022-08-17 06:58:03,2022-08-17,1000,1990
3,289.40,Audi - A3 Benzin 1.2,Haftpflicht,2022-08-17 06:59:50,2022-08-17,3000,1970
3,265.90,Audi - A3 Benzin 1.2,Haftpflicht,2022-08-17 07:01:43,2022-08-17,3000,1980
3,291.20,Audi - A3 Benzin 1.2,Haftpflicht,2022-08-17 07:03:45,2022-08-17,3000,1990
8,356.60,Audi - A3 Benzin 1.2,Haftpflicht,2022-08-17 07:06:08,2022-08-17,8000,1970
7,344.00,Audi - A3 Benzin 1.2,Haftpflicht,2022-08-17 07:08:30,2022-08-17,8000,1980
8,363.90,Audi - A3 Benzin 1.2,Haftpflicht,2022-08-17 07:10:55,2022-08-17,8000,1990
4,434.00,Audi - A3 Benzin 1.2,Teilkasko,2022-08-17 07:13:07,2022-08-17,1000,1970
4,416.60,Audi - A3 Benzin 1.2,Teilkasko,2022-08-17 07:15:21,2022-08-17,1000,1980
5,457.00,Audi - A3 Benzin 1.2,Teilkasko,2022-08-17 07:17:42,2022-08-17,1000,1990
2,386.70,Audi - A3 Benzin 1.2,Teilkasko,2022-08-17 07:19:34,2022-08-17,3000,1970
2,381.80,Audi - A3 Benzin 1.2,Teilkasko,2022-08-17 07:21:17,2022-08-17,3000,1980
2,400.80,Audi - A3 Benzin 1.2,Teilkasko,2022-08-17 07:23:00,2022-08-17,3000,1990
5,452.00,Audi - A3 Benzin 1.2,Teilkasko,2022-08-17 07:24:53,2022-08-17,8000,1970
4,447.30,Audi - A3 Benzin 1.2,Teilkasko,2022-08-17 07:26:45,2022-08-17,8000,1980
6,480.70,Audi - A3 Benzin 1.2,Teilkasko,2022-08-17 07:28:39,2022-08-17,8000,1990
5,761.00,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-08-17 07:30:20,2022-08-17,1000,1970
2,740.40,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-08-17 07:32:01,2022-08-17,1000,1980
6,814.40,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-08-17 07:33:52,2022-08-17,1000,1990
2,652.00,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-08-17 07:35:42,2022-08-17,3000,1970
1,637.00,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-08-17 07:37:24,2022-08-17,3000,1980
5,700.40,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-08-17 07:39:16,2022-08-17,3000,1990
2,743.20,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-08-17 07:41:03,2022-08-17,8000,1970
2,723.20,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-08-17 07:42:46,2022-08-17,8000,1980
4,793.90,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-08-17 07:44:26,2022-08-17,8000,1990
8,361.00,BMW - 220 2.0,Haftpflicht,2022-08-17 07:46:13,2022-08-17,1000,1970
4,331.60,BMW - 220 2.0,Haftpflicht,2022-08-17 07:47:50,2022-08-17,1000,1980
7,363.30,BMW - 220 2.0,Haftpflicht,2022-08-17 07:49:37,2022-08-17,1000,1990
3,309.20,BMW - 220 2.0,Haftpflicht,2022-08-17 07:51:23,2022-08-17,3000,1970
2,285.80,BMW - 220 2.0,Haftpflicht,2022-08-17 07:53:01,2022-08-17,3000,1980
3,311.10,BMW - 220 2.0,Haftpflicht,2022-08-17 07:54:38,2022-08-17,3000,1990
8,374.50,BMW - 220 2.0,Haftpflicht,2022-08-17 07:56:15,2022-08-17,8000,1970
5,361.40,BMW - 220 2.0,Haftpflicht,2022-08-17 07:57:57,2022-08-17,8000,1980
8,382.30,BMW - 220 2.0,Haftpflicht,2022-08-17 07:59:44,2022-08-17,8000,1990
4,494.10,BMW - 214 Active Tourer Luxury,Teilkasko,2022-08-17 08:01:50,2022-08-17,1000,1970
3,493.60,BMW - 214 Active Tourer Luxury,Teilkasko,2022-08-17 08:04:14,2022-08-17,1000,1980
8,533.90,BMW - 214 Active Tourer Luxury,Teilkasko,2022-08-17 08:07:02,2022-08-17,1000,1990
4,458.40,BMW - 214 Active Tourer Luxury,Teilkasko,2022-08-17 08:09:16,2022-08-17,3000,1970
3,446.40,BMW - 214 Active Tourer Luxury,Teilkasko,2022-08-17 08:11:13,2022-08-17,3000,1980
6,489.10,BMW - 214 Active Tourer Luxury,Teilkasko,2022-08-17 08:13:48,2022-08-17,3000,1990
6,510.60,BMW - 214 Active Tourer Luxury,Teilkasko,2022-08-17 08:16:27,2022-08-17,8000,1970
4,509.30,BMW - 214 Active Tourer Luxury,Teilkasko,2022-08-17 08:19:15,2022-08-17,8000,1980
7,550.60,BMW - 214 Active Tourer Luxury,Teilkasko,2022-08-17 08:21:14,2022-08-17,8000,1990
9,912.70,BMW - 216 Active Tourer Diesel,Vollkasko,2022-08-17 08:23:07,2022-08-17,1000,1970
7,891.90,BMW - 216 Active Tourer Diesel,Vollkasko,2022-08-17 08:24:49,2022-08-17,1000,1980
8,980.50,BMW - 216 Active Tourer Diesel,Vollkasko,2022-08-17 08:26:34,2022-08-17,1000,1990
7,794.60,BMW - 216 Active Tourer Diesel,Vollkasko,2022-08-17 08:28:27,2022-08-17,3000,1970
5,780.20,BMW - 216 Active Tourer Diesel,Vollkasko,2022-08-17 08:30:19,2022-08-17,3000,1980
8,858.20,BMW - 216 Active Tourer Diesel,Vollkasko,2022-08-17 08:32:02,2022-08-17,3000,1990
8,898.30,BMW - 216 Active Tourer Diesel,Vollkasko,2022-08-17 08:33:54,2022-08-17,8000,1970
8,878.40,BMW - 216 Active Tourer Diesel,Vollkasko,2022-08-17 08:35:37,2022-08-17,8000,1980
8,964.70,BMW - 216 Active Tourer Diesel,Vollkasko,2022-08-17 08:37:22,2022-08-17,8000,1990
7,355.50,VW - CC 1.4,Haftpflicht,2022-08-17 08:39:02,2022-08-17,1000,1970
4,326.50,VW - CC 1.4,Haftpflicht,2022-08-17 08:40:50,2022-08-17,1000,1980
7,357.70,VW - CC 1.4,Haftpflicht,2022-08-17 08:42:28,2022-08-17,1000,1990
2,304.40,VW - CC 1.4,Haftpflicht,2022-08-17 08:44:11,2022-08-17,3000,1970
2,287.80,VW - CC 1.4,Haftpflicht,2022-08-17 08:45:58,2022-08-17,3000,1980
2,306.30,VW - CC 1.4,Haftpflicht,2022-08-17 08:47:45,2022-08-17,3000,1990
8,371.70,VW - CC 1.4,Haftpflicht,2022-08-17 08:49:35,2022-08-17,8000,1970
7,358.60,VW - CC 1.4,Haftpflicht,2022-08-17 08:51:14,2022-08-17,8000,1980
8,379.30,VW - CC 1.4,Haftpflicht,2022-08-17 08:53:01,2022-08-17,8000,1990
4,438.40,VW - Caddy 1.2,Teilkasko,2022-08-17 08:54:46,2022-08-17,1000,1970
3,433.80,VW - Caddy 1.2,Teilkasko,2022-08-17 08:56:28,2022-08-17,1000,1980
4,467.10,VW - Caddy 1.2,Teilkasko,2022-08-17 08:58:11,2022-08-17,1000,1990
3,406.00,VW - Caddy 1.2,Teilkasko,2022-08-17 09:00:01,2022-08-17,3000,1970
3,389.40,VW - Caddy 1.2,Teilkasko,2022-08-17 09:02:20,2022-08-17,3000,1980
3,426.30,VW - Caddy 1.2,Teilkasko,2022-08-17 09:04:37,2022-08-17,3000,1990
4,455.40,VW - Caddy 1.2,Teilkasko,2022-08-17 09:06:52,2022-08-17,8000,1970
4,450.10,VW - Caddy 1.2,Teilkasko,2022-08-17 09:09:27,2022-08-17,8000,1980
5,483.80,VW - Caddy 1.2,Teilkasko,2022-08-17 09:11:40,2022-08-17,8000,1990
9,763.90,VW - Caddy 1.0,Vollkasko,2022-08-17 09:14:07,2022-08-17,1000,1970
6,742.20,VW - Caddy 1.0,Vollkasko,2022-08-17 09:16:44,2022-08-17,1000,1980
8,812.90,VW - Caddy 1.0,Vollkasko,2022-08-17 09:19:06,2022-08-17,1000,1990
5,659.50,VW - Caddy 1.0,Vollkasko,2022-08-17 09:20:51,2022-08-17,3000,1970
4,643.80,VW - Caddy 1.0,Vollkasko,2022-08-17 09:22:35,2022-08-17,3000,1980
6,705.10,VW - Caddy 1.0,Vollkasko,2022-08-17 09:24:27,2022-08-17,3000,1990
8,754.10,VW - Caddy 1.0,Vollkasko,2022-08-17 09:26:11,2022-08-17,8000,1970
7,733.00,VW - Caddy 1.0,Vollkasko,2022-08-17 09:27:58,2022-08-17,8000,1980
8,801.80,VW - Caddy 1.0,Vollkasko,2022-08-17 09:29:51,2022-08-17,8000,1990
9,314.60,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-08-17 09:31:33,2022-08-17,1000,1970
5,289.00,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-08-17 09:33:22,2022-08-17,1000,1980
10,338.30,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-08-17 09:35:04,2022-08-17,1000,1990
3,269.50,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-08-17 09:36:48,2022-08-17,3000,1970
2,253.10,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-08-17 09:38:36,2022-08-17,3000,1980
4,271.20,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-08-17 09:40:16,2022-08-17,3000,1990
9,339.10,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-08-17 09:42:06,2022-08-17,8000,1970
8,327.30,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-08-17 09:43:48,2022-08-17,8000,1980
10,346.10,Skoda - Fabia Hatchback 1.2,Haftpflicht,2022-08-17 09:45:36,2022-08-17,8000,1990
5,387.60,Skoda - Fabia Hatchback 1.0,Teilkasko,2022-08-17 09:47:29,2022-08-17,1000,1970
4,369.40,Skoda - Fabia Hatchback 1.0,Teilkasko,2022-08-17 09:49:12,2022-08-17,1000,1980
6,403.80,Skoda - Fabia Hatchback 1.0,Teilkasko,2022-08-17 09:51:06,2022-08-17,1000,1990
3,345.40,Skoda - Fabia Hatchback 1.0,Teilkasko,2022-08-17 09:52:54,2022-08-17,3000,1970
3,340.70,Skoda - Fabia Hatchback 1.0,Teilkasko,2022-08-17 09:54:37,2022-08-17,3000,1980
2,351.50,Skoda - Fabia Hatchback 1.0,Teilkasko,2022-08-17 09:56:21,2022-08-17,3000,1990
6,418.40,Skoda - Fabia Hatchback 1.0,Teilkasko,2022-08-17 09:58:07,2022-08-17,8000,1970
3,411.70,Skoda - Fabia Hatchback 1.0,Teilkasko,2022-08-17 09:59:50,2022-08-17,8000,1980
7,440.20,Skoda - Fabia Hatchback 1.0,Teilkasko,2022-08-17 10:02:45,2022-08-17,8000,1990
7,615.40,Skoda - Fabia Hatchback Modell,Vollkasko,2022-08-17 10:06:20,2022-08-17,1000,1970
8,345.20,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-08-18 06:02:03,2022-08-18,1000,1970
5,321.20,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-08-18 06:03:58,2022-08-18,1000,1980
8,351.90,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-08-18 06:06:15,2022-08-18,1000,1990
5,299.60,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-08-18 06:08:22,2022-08-18,3000,1970
2,277.80,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-08-18 06:10:43,2022-08-18,3000,1980
4,301.40,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-08-18 06:12:57,2022-08-18,3000,1990
7,353.30,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-08-18 06:15:25,2022-08-18,8000,1970
7,340.90,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-08-18 06:17:42,2022-08-18,8000,1980
7,360.40,Mercedes-Benz - B-Klasse 1.5,Haftpflicht,2022-08-18 06:19:45,2022-08-18,8000,1990
7,487.20,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-08-18 06:21:33,2022-08-18,1000,1970
7,468.10,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-08-18 06:23:21,2022-08-18,1000,1980
9,516.00,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-08-18 06:25:11,2022-08-18,1000,1990
7,435.70,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-08-18 06:26:59,2022-08-18,3000,1970
5,420.10,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-08-18 06:28:44,2022-08-18,3000,1980
7,461.50,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-08-18 06:30:29,2022-08-18,3000,1990
8,504.30,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-08-18 06:32:15,2022-08-18,8000,1970
8,501.00,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-08-18 06:34:02,2022-08-18,8000,1980
8,541.50,Mercedes-Benz - B-Class 242/246,Teilkasko,2022-08-18 06:35:46,2022-08-18,8000,1990
9,845.40,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-08-18 06:37:33,2022-08-18,1000,1970
6,821.20,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-08-18 06:39:21,2022-08-18,1000,1980
8,902.20,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-08-18 06:41:03,2022-08-18,1000,1990
5,725.10,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-08-18 06:42:45,2022-08-18,3000,1970
4,707.80,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-08-18 06:44:32,2022-08-18,3000,1980
7,777.30,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-08-18 06:46:19,2022-08-18,3000,1990
7,828.80,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-08-18 06:48:07,2022-08-18,8000,1970
7,805.70,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-08-18 06:50:10,2022-08-18,8000,1980
8,883.20,Mercedes-Benz - B-Klasse Benzin W247 Modell 1.3,Vollkasko,2022-08-18 06:51:57,2022-08-18,8000,1990
7,337.80,Audi - A3 Benzin 1.2,Haftpflicht,2022-08-18 06:53:41,2022-08-18,1000,1970
4,310.40,Audi - A3 Benzin 1.2,Haftpflicht,2022-08-18 06:55:28,2022-08-18,1000,1980
7,340.00,Audi - A3 Benzin 1.2,Haftpflicht,2022-08-18 06:57:11,2022-08-18,1000,1990
3,289.40,Audi - A3 Benzin 1.2,Haftpflicht,2022-08-18 06:58:56,2022-08-18,3000,1970
3,265.90,Audi - A3 Benzin 1.2,Haftpflicht,2022-08-18 07:00:44,2022-08-18,3000,1980
3,291.20,Audi - A3 Benzin 1.2,Haftpflicht,2022-08-18 07:03:08,2022-08-18,3000,1990
8,356.60,Audi - A3 Benzin 1.2,Haftpflicht,2022-08-18 07:05:38,2022-08-18,8000,1970
7,344.00,Audi - A3 Benzin 1.2,Haftpflicht,2022-08-18 07:08:05,2022-08-18,8000,1980
8,363.90,Audi - A3 Benzin 1.2,Haftpflicht,2022-08-18 07:10:36,2022-08-18,8000,1990
4,434.00,Audi - A3 Benzin 1.2,Teilkasko,2022-08-18 07:12:49,2022-08-18,1000,1970
4,416.60,Audi - A3 Benzin 1.2,Teilkasko,2022-08-18 07:15:29,2022-08-18,1000,1980
5,457.00,Audi - A3 Benzin 1.2,Teilkasko,2022-08-18 07:17:58,2022-08-18,1000,1990
2,386.70,Audi - A3 Benzin 1.2,Teilkasko,2022-08-18 07:20:17,2022-08-18,3000,1970
2,381.80,Audi - A3 Benzin 1.2,Teilkasko,2022-08-18 07:22:11,2022-08-18,3000,1980
2,400.80,Audi - A3 Benzin 1.2,Teilkasko,2022-08-18 07:23:55,2022-08-18,3000,1990
5,452.00,Audi - A3 Benzin 1.2,Teilkasko,2022-08-18 07:25:43,2022-08-18,8000,1970
4,447.30,Audi - A3 Benzin 1.2,Teilkasko,2022-08-18 07:27:32,2022-08-18,8000,1980
6,480.70,Audi - A3 Benzin 1.2,Teilkasko,2022-08-18 07:29:24,2022-08-18,8000,1990
5,761.00,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-08-18 07:31:11,2022-08-18,1000,1970
2,740.40,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-08-18 07:33:01,2022-08-18,1000,1980
6,814.40,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-08-18 07:34:48,2022-08-18,1000,1990
2,652.00,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-08-18 07:36:36,2022-08-18,3000,1970
1,637.00,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-08-18 07:38:17,2022-08-18,3000,1980
5,700.40,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-08-18 07:40:08,2022-08-18,3000,1990
2,743.20,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-08-18 07:41:58,2022-08-18,8000,1970
2,723.20,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-08-18 07:43:48,2022-08-18,8000,1980
4,793.90,Audi - A3 Cabriolet Benzin 1.5,Vollkasko,2022-08-18 07:45:29,2022-08-18,8000,1990
8,361.00,BMW - 220 2.0,Haftpflicht,2022-08-18 07:47:06,2022-08-18,1000,1970
4,331.60,BMW - 220 2.0,Haftpflicht,2022-08-18 07:48:44,2022-08-18,1000,1980
7,363.30,BMW - 220 2.0,Haftpflicht,2022-08-18 07:50:30,2022-08-18,1000,1990
3,309.20,BMW - 220 2.0,Haftpflicht,2022-08-18 07:52:07,2022-08-18,3000,1970
2,285.80,BMW - 220 2.0,Haftpflicht,2022-08-18 07:53:54,2022-08-18,3000,1980
3,311.10,BMW - 220 2.0,Haftpflicht,2022-08-18 07:55:39,2022-08-18,3000,1990
8,374.50,BMW - 220 2.0,Haftpflicht,2022-08-18 07:57:16,2022-08-18,8000,1970
5,361.40,BMW - 220 2.0,Haftpflicht,2022-08-18 07:59:03,2022-08-18,8000,1980
8,382.30,BMW - 220 2.0,Haftpflicht,2022-08-18 08:00:48,2022-08-18,8000,1990
4,494.10,BMW - 214 Active Tourer Luxury,Teilkasko,2022-08-18 08:03:23,2022-08-18,1000,1970
3,493.60,BMW - 214 Active Tourer Luxury,Teilkasko,2022-08-18 08:05:30,2022-08-18,1000,1980
8,533.90,BMW - 214 Active Tourer Luxury,Teilkasko,2022-08-18 08:08:09,2022-08-18,1000,1990
4,458.40,BMW - 214 Active Tourer Luxury,Teilkasko,2022-08-18 08:10:35,2022-08-18,3000,1970
3,446.40,BMW - 214 Active Tourer Luxury,Teilkasko,2022-08-18 08:13:11,2022-08-18,3000,1980
6,489.10,BMW - 214 Active Tourer Luxury,Teilkasko,2022-08-18 08:15:40,2022-08-18,3000,1990
